D:\MySQL\MySQL Server 5.0\bin\mysqld-nt, Version: 5.0.45-community-nt-log (MySQL Community Edition (GPL)). started with:
TCP Port: 3306, Named Pipe: (null)
Time                 Id Command    Argument
090720 14:38:00	      1 Connect     admin@localhost on jamwiki
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'utilitarian' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'legitimacy' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Police' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'National security' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'infrastructure' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Charity (practice)' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'voluntaryism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'state' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'David D. Friedman' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'United States' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Gustave de Molinari' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Fr�d�ric Bastiat' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Robert Nozick' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Benjamin Tucker' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Lysander Spooner' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'individualist anarchism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'labor theory of value' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Norm (philosophy)' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Neoclassical economics' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Austrian School' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Marginalism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'agorism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
